"STATION","NAME","DATE","PRCP","TAVG"
"USC00473453","HARTFORD 2 W, WI US","1956-12-25","0.8",
"USC00473453","HARTFORD 2 W, WI US","1956-12-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1956-12-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1956-12-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1956-12-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1956-12-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1956-12-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-03","1.5",
"USC00473453","HARTFORD 2 W, WI US","1957-01-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-07","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-01-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-09","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-01-10","3.8",
"USC00473453","HARTFORD 2 W, WI US","1957-01-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-12","1.3",
"USC00473453","HARTFORD 2 W, WI US","1957-01-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-15","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-18","1.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-20","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-01-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-22","1.3",
"USC00473453","HARTFORD 2 W, WI US","1957-01-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-25","5.1",
"USC00473453","HARTFORD 2 W, WI US","1957-01-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-28","1.8",
"USC00473453","HARTFORD 2 W, WI US","1957-01-29","1.8",
"USC00473453","HARTFORD 2 W, WI US","1957-01-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-01-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-06","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-02-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-09","6.6",
"USC00473453","HARTFORD 2 W, WI US","1957-02-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-14","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-02-15","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-02-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-22","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-02-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-25","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-02-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-02-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-06","1.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-11","8.6",
"USC00473453","HARTFORD 2 W, WI US","1957-03-12","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-03-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-15","5.3",
"USC00473453","HARTFORD 2 W, WI US","1957-03-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-18","5.3",
"USC00473453","HARTFORD 2 W, WI US","1957-03-19","8.9",
"USC00473453","HARTFORD 2 W, WI US","1957-03-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-25","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-26","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-03-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-29","2.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-03-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-04","14.5",
"USC00473453","HARTFORD 2 W, WI US","1957-04-05","17.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-06","6.4",
"USC00473453","HARTFORD 2 W, WI US","1957-04-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-11","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-04-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-15","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-19","6.4",
"USC00473453","HARTFORD 2 W, WI US","1957-04-20","7.1",
"USC00473453","HARTFORD 2 W, WI US","1957-04-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-22","1.3",
"USC00473453","HARTFORD 2 W, WI US","1957-04-23","2.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-24","1.5",
"USC00473453","HARTFORD 2 W, WI US","1957-04-25","5.1",
"USC00473453","HARTFORD 2 W, WI US","1957-04-26","24.4",
"USC00473453","HARTFORD 2 W, WI US","1957-04-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-04-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-10","15.7",
"USC00473453","HARTFORD 2 W, WI US","1957-05-11","3.6",
"USC00473453","HARTFORD 2 W, WI US","1957-05-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-14","6.6",
"USC00473453","HARTFORD 2 W, WI US","1957-05-15","11.7",
"USC00473453","HARTFORD 2 W, WI US","1957-05-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-17","4.1",
"USC00473453","HARTFORD 2 W, WI US","1957-05-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-19","10.2",
"USC00473453","HARTFORD 2 W, WI US","1957-05-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-21","6.1",
"USC00473453","HARTFORD 2 W, WI US","1957-05-22","12.7",
"USC00473453","HARTFORD 2 W, WI US","1957-05-23","5.3",
"USC00473453","HARTFORD 2 W, WI US","1957-05-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-25","8.1",
"USC00473453","HARTFORD 2 W, WI US","1957-05-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-05-29","6.9",
"USC00473453","HARTFORD 2 W, WI US","1957-05-30","19.6",
"USC00473453","HARTFORD 2 W, WI US","1957-05-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-05","8.9",
"USC00473453","HARTFORD 2 W, WI US","1957-06-06","6.6",
"USC00473453","HARTFORD 2 W, WI US","1957-06-07","10.7",
"USC00473453","HARTFORD 2 W, WI US","1957-06-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-11","19.6",
"USC00473453","HARTFORD 2 W, WI US","1957-06-12","6.1",
"USC00473453","HARTFORD 2 W, WI US","1957-06-13","20.6",
"USC00473453","HARTFORD 2 W, WI US","1957-06-14","1.8",
"USC00473453","HARTFORD 2 W, WI US","1957-06-15","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-16","8.9",
"USC00473453","HARTFORD 2 W, WI US","1957-06-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-25","3.8",
"USC00473453","HARTFORD 2 W, WI US","1957-06-26","17.3",
"USC00473453","HARTFORD 2 W, WI US","1957-06-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-28","0.5",
"USC00473453","HARTFORD 2 W, WI US","1957-06-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-06-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-03","2.5",
"USC00473453","HARTFORD 2 W, WI US","1957-07-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-06","2.3",
"USC00473453","HARTFORD 2 W, WI US","1957-07-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-08","10.4",
"USC00473453","HARTFORD 2 W, WI US","1957-07-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-12","20.3",
"USC00473453","HARTFORD 2 W, WI US","1957-07-13","1.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-15","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-16","1.5",
"USC00473453","HARTFORD 2 W, WI US","1957-07-17","4.6",
"USC00473453","HARTFORD 2 W, WI US","1957-07-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-21","7.1",
"USC00473453","HARTFORD 2 W, WI US","1957-07-22","15.5",
"USC00473453","HARTFORD 2 W, WI US","1957-07-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-25","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-29","20.1",
"USC00473453","HARTFORD 2 W, WI US","1957-07-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-07-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-09","4.6",
"USC00473453","HARTFORD 2 W, WI US","1957-08-10","15.7",
"USC00473453","HARTFORD 2 W, WI US","1957-08-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-15","2.8",
"USC00473453","HARTFORD 2 W, WI US","1957-08-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-23","3.6",
"USC00473453","HARTFORD 2 W, WI US","1957-08-24","8.1",
"USC00473453","HARTFORD 2 W, WI US","1957-08-25","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-28","6.9",
"USC00473453","HARTFORD 2 W, WI US","1957-08-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-08-30","11.2",
"USC00473453","HARTFORD 2 W, WI US","1957-08-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-02","1.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-03","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-09-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-11","6.9",
"USC00473453","HARTFORD 2 W, WI US","1957-09-12","8.6",
"USC00473453","HARTFORD 2 W, WI US","1957-09-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-15","3.8",
"USC00473453","HARTFORD 2 W, WI US","1957-09-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-20","17.3",
"USC00473453","HARTFORD 2 W, WI US","1957-09-21","1.8",
"USC00473453","HARTFORD 2 W, WI US","1957-09-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-25","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-09-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-15","3.6",
"USC00473453","HARTFORD 2 W, WI US","1957-10-16","6.9",
"USC00473453","HARTFORD 2 W, WI US","1957-10-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-19","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-20","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-23","22.9",
"USC00473453","HARTFORD 2 W, WI US","1957-10-24","10.4",
"USC00473453","HARTFORD 2 W, WI US","1957-10-25","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-10-30","1.8",
"USC00473453","HARTFORD 2 W, WI US","1957-10-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-03","1.3",
"USC00473453","HARTFORD 2 W, WI US","1957-11-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-08","15.7",
"USC00473453","HARTFORD 2 W, WI US","1957-11-09","3.8",
"USC00473453","HARTFORD 2 W, WI US","1957-11-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-13","3.8",
"USC00473453","HARTFORD 2 W, WI US","1957-11-14","21.6",
"USC00473453","HARTFORD 2 W, WI US","1957-11-15","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-11-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-18","13.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-19","15.7",
"USC00473453","HARTFORD 2 W, WI US","1957-11-20","0.5",
"USC00473453","HARTFORD 2 W, WI US","1957-11-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-24","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-11-25","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-11-29","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-11-30","1.8",
"USC00473453","HARTFORD 2 W, WI US","1957-12-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-10","0.8",
"USC00473453","HARTFORD 2 W, WI US","1957-12-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-15","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-18","6.9",
"USC00473453","HARTFORD 2 W, WI US","1957-12-19","13.2",
"USC00473453","HARTFORD 2 W, WI US","1957-12-20","11.7",
"USC00473453","HARTFORD 2 W, WI US","1957-12-21","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-22","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-25","7.6",
"USC00473453","HARTFORD 2 W, WI US","1957-12-26","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-27","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-28","8.1",
"USC00473453","HARTFORD 2 W, WI US","1957-12-29","0.0",
"USC00473453","HARTFORD 2 W, WI US","1957-12-30","0.3",
"USC00473453","HARTFORD 2 W, WI US","1957-12-31","5.3",
"USC00473453","HARTFORD 2 W, WI US","1958-01-01","2.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-08","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-09","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-10","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-11","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-12","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-13","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-14","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-15","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-16","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-17","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-18","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-19","1.3",
"USC00473453","HARTFORD 2 W, WI US","1958-01-20","5.1",
"USC00473453","HARTFORD 2 W, WI US","1958-01-21","0.3",
"USC00473453","HARTFORD 2 W, WI US","1958-01-22","2.5",
"USC00473453","HARTFORD 2 W, WI US","1958-01-23","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-24","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-25","0.8",
"USC00473453","HARTFORD 2 W, WI US","1958-01-26","0.5",
"USC00473453","HARTFORD 2 W, WI US","1958-01-27","4.3",
"USC00473453","HARTFORD 2 W, WI US","1958-01-28","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-29","0.3",
"USC00473453","HARTFORD 2 W, WI US","1958-01-30","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-01-31","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-01","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-02","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-03","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-04","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-05","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-06","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-07","0.0",
"USC00473453","HARTFORD 2 W, WI US","1958-02-08","0.0",
